Actual;Prediction;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
245;256.89713;1.;0.;1.;0.
183;361.4026;1.;0.;1.;0.
311;184.63002;1.;0.;1.;0.
378;321.06818;1.;0.;1.;0.
321;413.55145;1.;0.;1.;0.
23;37.298138;1.;0.;1.;0.
7;4.6003537;1.;0.;1.;0.
119;97.017395;1.;0.;1.;0.
175;127.891914;1.;0.;1.;0.
256;325.90146;1.;0.;1.;0.
2;35.354904;1.;0.;1.;0.
181;209.97324;1.;0.;1.;0.
4;11.221049;1.;0.;1.;0.
406;456.28506;1.;0.;1.;0.
152;200.09785;1.;0.;1.;0.
21;20.12877;1.;0.;1.;0.
44;39.613667;1.;0.;1.;0.
419;409.81546;1.;0.;1.;0.
470;458.21017;1.;0.;1.;0.
124;183.08429;1.;0.;1.;0.
362;420.72067;1.;0.;1.;0.
373;384.69437;1.;0.;1.;0.
73;90.6313;1.;0.;1.;0.
198;252.60396;1.;0.;1.;0.
107;267.1691;1.;0.;1.;0.
208;168.16447;1.;0.;1.;0.
89;-17.714876;1.;0.;1.;0.
237;193.61278;1.;0.;1.;0.
502;578.0817;1.;0.;1.;0.
36;-29.590504;1.;0.;1.;0.
18;24.181763;1.;0.;1.;0.
44;58.593758;1.;0.;1.;0.
95;150.7367;1.;0.;1.;0.
203;303.81683;1.;0.;1.;0.
150;152.65121;1.;0.;1.;0.
297;289.2586;1.;0.;1.;0.
466;451.4639;1.;0.;1.;0.
150;174.53232;1.;0.;1.;0.
239;297.59662;1.;0.;1.;0.
47;96.130455;1.;0.;1.;0.
10;18.211824;1.;0.;1.;0.
340;346.17587;1.;0.;1.;0.
397;371.39584;1.;0.;1.;0.
20;39.089485;1.;0.;1.;0.
140;223.46718;1.;0.;1.;0.
134;116.669846;1.;0.;1.;0.
421;416.24567;1.;0.;1.;0.
476;522.2388;1.;0.;1.;0.
13;4.7217436;1.;0.;1.;0.
14;44.76049;1.;0.;1.;0.
8;43.616154;1.;0.;1.;0.
3;-19.81412;1.;0.;1.;0.
66;83.19285;1.;0.;1.;0.
282;252.73624;1.;0.;1.;0.
163;136.13812;1.;0.;1.;0.
155;181.42506;1.;0.;1.;0.
170;198.04137;1.;0.;1.;0.
189;250.10667;1.;0.;1.;0.
5;19.926779;1.;0.;1.;0.
89;-12.193414;1.;0.;1.;0.
22;19.993296;1.;0.;1.;0.
50;25.160126;1.;0.;1.;0.
29;15.698895;1.;0.;1.;0.
417;434.31784;1.;0.;1.;0.
108;128.56773;1.;0.;1.;0.
10;18.11269;1.;0.;1.;0.
53;208.60818;1.;0.;1.;0.
10;63.538322;1.;0.;1.;0.
127;147.70793;1.;0.;1.;0.
550;497.87842;1.;0.;1.;0.
165;142.544;1.;0.;1.;0.
6;-18.523998;1.;0.;1.;0.
6;0.74619853;1.;0.;1.;0.
378;434.89987;1.;0.;1.;0.
26;18.629902;1.;0.;1.;0.
2;-1.6515477;1.;0.;1.;0.
169;191.68016;1.;0.;1.;0.
547;513.0523;1.;0.;1.;0.
5;10.691781;1.;0.;1.;0.
254;224.3193;1.;0.;1.;0.
238;341.1955;1.;0.;1.;0.
255;302.0229;1.;0.;1.;0.
55;67.53352;1.;0.;1.;0.
371;387.36142;1.;0.;1.;0.
57;55.718945;1.;0.;1.;0.
533;528.7872;1.;0.;1.;0.
163;128.5414;1.;0.;1.;0.
235;263.1171;1.;0.;1.;0.
302;301.08072;1.;0.;1.;0.
519;489.49225;1.;0.;1.;0.
38;37.91379;1.;0.;1.;0.
361;372.17584;1.;0.;1.;0.
163;98.344406;1.;0.;1.;0.
13;17.21127;1.;0.;1.;0.
17;17.785976;1.;0.;1.;0.
137;198.61429;1.;0.;1.;0.
5;-13.597548;1.;0.;1.;0.
229;285.12503;1.;0.;1.;0.
142;135.57857;1.;0.;1.;0.
334;262.96967;1.;0.;1.;0.
489;477.14767;1.;0.;1.;0.
381;384.25574;1.;0.;1.;0.
26;48.463737;1.;0.;1.;0.
659;645.3978;1.;0.;1.;0.
33;52.296288;1.;0.;1.;0.
11;-98.419266;1.;0.;1.;0.
776;615.5203;1.;0.;1.;0.
386;394.5786;1.;0.;1.;0.
284;328.01462;1.;0.;1.;0.
188;212.77148;1.;0.;1.;0.
41;110.71964;1.;0.;1.;0.
78;83.51833;1.;0.;1.;0.
273;293.24173;1.;0.;1.;0.
4;-62.36445;1.;0.;1.;0.
184;208.70473;1.;0.;1.;0.
137;149.19987;1.;0.;1.;0.
115;103.30157;1.;0.;1.;0.
223;239.10272;1.;0.;1.;0.
160;152.12645;1.;0.;1.;0.
165;85.88422;1.;0.;1.;0.
599;573.5431;1.;0.;1.;0.
132;143.24446;1.;0.;1.;0.
136;159.1819;1.;0.;1.;0.
170;214.34305;1.;0.;1.;0.
17;83.631615;1.;0.;1.;0.
268;309.81448;1.;0.;1.;0.
10;-5.045886;1.;0.;1.;0.
27;-19.784075;1.;0.;1.;0.
292;327.15274;1.;0.;1.;0.
21;82.77827;1.;0.;1.;0.
299;249.51645;1.;0.;1.;0.
83;62.187233;1.;0.;1.;0.
285;324.98978;1.;0.;1.;0.
56;37.71336;1.;0.;1.;0.
274;536.53064;1.;0.;1.;0.
4;-9.120615;1.;0.;1.;0.
303;237.60541;1.;0.;1.;0.
19;82.27965;1.;0.;1.;0.
22;-27.206547;1.;0.;1.;0.
119;64.32569;1.;0.;1.;0.
109;250.369;1.;0.;1.;0.
503;393.765;1.;0.;1.;0.
2;-4.117264;1.;0.;1.;0.
1;-7.1169825;1.;0.;1.;0.
449;466.26334;1.;0.;1.;0.
213;195.87755;1.;0.;1.;0.
85;66.42409;1.;0.;1.;0.
386;350.0606;1.;0.;1.;0.
107;147.45592;1.;0.;1.;0.
9;6.3323812;1.;0.;1.;0.
385;388.93536;1.;0.;1.;0.
296;314.56668;1.;0.;1.;0.
134;126.37565;1.;0.;1.;0.
20;19.978703;1.;0.;1.;0.
161;180.96283;1.;0.;1.;0.
3;39.296127;1.;0.;1.;0.
452;360.39227;1.;0.;1.;0.
287;280.62198;1.;0.;1.;0.
7;-26.247656;1.;0.;1.;0.
24;26.528645;1.;0.;1.;0.
327;520.16724;1.;0.;1.;0.
347;418.91125;1.;0.;1.;0.
472;764.5378;1.;0.;1.;0.
105;120.48821;1.;0.;1.;0.
41;48.95543;1.;0.;1.;0.
78;51.014565;1.;0.;1.;0.
201;225.70459;1.;0.;1.;0.
29;25.719526;1.;0.;1.;0.
77;84.73597;1.;0.;1.;0.
472;401.59277;1.;0.;1.;0.
465;484.4843;1.;0.;1.;0.
377;436.28104;1.;0.;1.;0.
611;652.2412;1.;0.;1.;0.
143;140.61377;1.;0.;1.;0.
105;139.35829;1.;0.;1.;0.
2;21.35583;1.;0.;1.;0.
4;14.3655;1.;0.;1.;0.
175;175.39204;1.;0.;1.;0.
6;6.8624144;1.;0.;1.;0.
34;83.73497;1.;0.;1.;0.
424;279.19995;1.;0.;1.;0.
51;133.617;1.;0.;1.;0.
258;244.23212;1.;0.;1.;0.
63;52.19137;1.;0.;1.;0.
585;647.07416;1.;0.;1.;0.
149;206.20255;1.;0.;1.;0.
247;316.79813;1.;0.;1.;0.
78;54.03185;1.;0.;1.;0.
117;109.16112;1.;0.;1.;0.
300;340.75998;1.;0.;1.;0.
382;328.16675;1.;0.;1.;0.
42;42.630676;1.;0.;1.;0.
306;372.6481;1.;0.;1.;0.
425;458.48364;1.;0.;1.;0.
281;239.71367;1.;0.;1.;0.
267;308.51614;1.;0.;1.;0.
192;128.30173;1.;0.;1.;0.
289;310.4508;1.;0.;1.;0.
31;168.40149;1.;0.;1.;0.
144;107.12546;1.;0.;1.;0.
101;72.11703;1.;0.;1.;0.
67;42.691925;1.;0.;1.;0.
263;308.01868;1.;0.;1.;0.
404;440.7206;1.;0.;1.;0.
186;196.09627;1.;0.;1.;0.
32;22.25608;1.;0.;1.;0.
146;231.17177;1.;0.;1.;0.
82;106.91579;1.;0.;1.;0.
634;656.0585;1.;0.;1.;0.
68;53.740353;1.;0.;1.;0.
492;451.62827;1.;0.;1.;0.
121;162.57137;1.;0.;1.;0.
77;86.9198;1.;0.;1.;0.
33;33.283127;1.;0.;1.;0.
175;203.06314;1.;0.;1.;0.
44;68.728;1.;0.;1.;0.
28;27.935728;1.;0.;1.;0.
135;172.25461;1.;0.;1.;0.
144;159.14531;1.;0.;1.;0.
11;-2.222095;1.;0.;1.;0.
12;21.157808;1.;0.;1.;0.
179;102.68894;1.;0.;1.;0.
69;74.22194;1.;0.;1.;0.
47;38.300636;1.;0.;1.;0.
404;399.56668;1.;0.;1.;0.
4;6.9378653;1.;0.;1.;0.
134;104.54584;1.;0.;1.;0.
311;298.06384;1.;0.;1.;0.
213;201.56792;1.;0.;1.;0.
11;10.182336;1.;0.;1.;0.
9;36.787743;1.;0.;1.;0.
201;164.7542;1.;0.;1.;0.
4;5.5218234;1.;0.;1.;0.
92;103.79486;1.;0.;1.;0.
202;248.65619;1.;0.;1.;0.
521;460.32654;1.;0.;1.;0.
9;-44.923023;1.;0.;1.;0.
254;214.41344;1.;0.;1.;0.
662;592.5269;1.;0.;1.;0.
103;107.8274;1.;0.;1.;0.
478;501.403;1.;0.;1.;0.
308;309.47467;1.;0.;1.;0.
146;90.812454;1.;0.;1.;0.
7;16.671503;1.;0.;1.;0.
323;293.38452;1.;0.;1.;0.
4;5.099884;1.;0.;1.;0.
345;403.51575;1.;0.;1.;0.
91;132.34439;1.;0.;1.;0.
98;110.432274;1.;0.;1.;0.
78;10.421062;1.;0.;1.;0.
13;-25.971985;1.;0.;1.;0.
67;84.55437;1.;0.;1.;0.
3;7.508883;1.;0.;1.;0.
299;241.67874;1.;0.;1.;0.
133;118.15568;1.;0.;1.;0.
13;-10.705528;1.;0.;1.;0.
124;139.44223;1.;0.;1.;0.
2;-69.735344;1.;0.;1.;0.
90;65.94115;1.;0.;1.;0.
376;363.03137;1.;0.;1.;0.
522;390.40015;1.;0.;1.;0.
538;543.5379;1.;0.;1.;0.
282;265.67484;1.;0.;1.;0.
44;7.009927;1.;0.;1.;0.
187;254.95117;1.;0.;1.;0.
205;198.64351;1.;0.;1.;0.
511;570.0706;1.;0.;1.;0.
32;38.54211;1.;0.;1.;0.
225;311.9292;1.;0.;1.;0.
615;600.3434;1.;0.;1.;0.
607;608.1051;1.;0.;1.;0.
26;18.487497;1.;0.;1.;0.
159;123.00114;1.;0.;1.;0.
303;287.70755;1.;0.;1.;0.
286;263.9003;1.;0.;1.;0.
495;476.6504;1.;0.;1.;0.
189;260.3115;1.;0.;1.;0.
196;328.42978;1.;0.;1.;0.
18;-1.0971533;1.;0.;1.;0.
55;61.640846;1.;0.;1.;0.
6;36.443153;1.;0.;1.;0.
135;210.94254;1.;0.;1.;0.
76;151.3814;1.;0.;1.;0.
233;230.00308;1.;0.;1.;0.
6;20.093874;1.;0.;1.;0.
72;80.38876;1.;0.;1.;0.
258;265.47125;1.;0.;1.;0.
302;312.4342;1.;0.;1.;0.
149;116.199646;1.;0.;1.;0.
172;266.79202;1.;0.;1.;0.
102;96.03144;1.;0.;1.;0.
13;41.19841;1.;0.;1.;0.
35;13.395354;1.;0.;1.;0.
34;80.426094;1.;0.;1.;0.
2;13.809594;1.;0.;1.;0.
107;74.875015;1.;0.;1.;0.
544;352.53494;1.;0.;1.;0.
31;46.82749;1.;0.;1.;0.
575;574.9598;1.;0.;1.;0.
121;114.5725;1.;0.;1.;0.
164;136.77594;1.;0.;1.;0.
237;264.29745;1.;0.;1.;0.
513;407.80194;1.;0.;1.;0.
42;18.74269;1.;0.;1.;0.
167;209.16847;1.;0.;1.;0.
34;51.89859;1.;0.;1.;0.
128;124.191376;1.;0.;1.;0.
347;376.41104;1.;0.;1.;0.
2;23.310074;1.;0.;1.;0.
654;718.2388;1.;0.;1.;0.
727;734.2943;1.;0.;1.;0.
180;160.88287;1.;0.;1.;0.
351;347.99396;1.;0.;1.;0.
659;606.2458;1.;0.;1.;0.
54;49.920506;1.;0.;1.;0.
499;541.88574;1.;0.;1.;0.
308;273.2324;1.;0.;1.;0.
557;589.75073;1.;0.;1.;0.
11;4.203973;1.;0.;1.;0.
62;55.021915;1.;0.;1.;0.
328;274.51138;1.;0.;1.;0.
256;249.44006;1.;0.;1.;0.
345;193.17715;1.;0.;1.;0.
42;25.204185;1.;0.;1.;0.
197;252.80922;1.;0.;1.;0.
18;37.623135;1.;0.;1.;0.
596;521.8756;1.;0.;1.;0.
86;110.892334;1.;0.;1.;0.
128;164.66591;1.;0.;1.;0.
87;63.230118;1.;0.;1.;0.
24;37.27681;1.;0.;1.;0.
6;45.16446;1.;0.;1.;0.
516;765.4883;1.;0.;1.;0.
98;164.8436;1.;0.;1.;0.
10;-18.651533;1.;0.;1.;0.
394;362.02173;1.;0.;1.;0.
483;422.20377;1.;0.;1.;0.
50;72.813515;1.;0.;1.;0.
72;73.17824;1.;0.;1.;0.
7;-14.921756;1.;0.;1.;0.
285;188.2093;1.;0.;1.;0.
165;174.59111;1.;0.;1.;0.
496;360.71246;1.;0.;1.;0.
8;-21.370186;1.;0.;1.;0.
4;14.016538;1.;0.;1.;0.
256;240.20549;1.;0.;1.;0.
47;45.049282;1.;0.;1.;0.
668;728.2605;1.;0.;1.;0.
31;43.12053;1.;0.;1.;0.
8;19.684608;1.;0.;1.;0.
150;171.0708;1.;0.;1.;0.
34;92.23628;1.;0.;1.;0.
85;105.96564;1.;0.;1.;0.
126;123.90715;1.;0.;1.;0.
294;243.99448;1.;0.;1.;0.
4;-23.529943;1.;0.;1.;0.
100;231.36058;1.;0.;1.;0.
49;30.638573;1.;0.;1.;0.
891;685.81586;1.;0.;1.;0.
16;43.103706;1.;0.;1.;0.
247;269.1613;1.;0.;1.;0.
73;107.460106;1.;0.;1.;0.
192;239.8173;1.;0.;1.;0.
120;68.44452;1.;0.;1.;0.
8;0.6806276;1.;0.;1.;0.
171;179.14699;1.;0.;1.;0.
195;332.67117;1.;0.;1.;0.
1;-2.6161327;1.;0.;1.;0.
15;36.531925;1.;0.;1.;0.
353;412.3494;1.;0.;1.;0.
12;-41.743523;1.;0.;1.;0.
4;21.04874;1.;0.;1.;0.
147;201.44014;1.;0.;1.;0.
13;-19.819977;1.;0.;1.;0.
37;43.870514;1.;0.;1.;0.
472;507.8343;1.;0.;1.;0.
232;149.12453;1.;0.;1.;0.
74;54.220272;1.;0.;1.;0.
3;-28.894001;1.;0.;1.;0.
271;296.51785;1.;0.;1.;0.
143;183.32707;1.;0.;1.;0.
125;120.405945;1.;0.;1.;0.
241;203.45172;1.;0.;1.;0.
546;514.208;1.;0.;1.;0.
6;-12.414664;1.;0.;1.;0.
308;341.10196;1.;0.;1.;0.
180;165.14098;1.;0.;1.;0.
567;579.7049;1.;0.;1.;0.
38;17.029251;1.;0.;1.;0.
422;347.72495;1.;0.;1.;0.
53;16.014563;1.;0.;1.;0.
290;286.18106;1.;0.;1.;0.
115;130.49153;1.;0.;1.;0.
297;254.74147;1.;0.;1.;0.
452;506.01;1.;0.;1.;0.
377;304.4885;1.;0.;1.;0.
260;219.5481;1.;0.;1.;0.
49;17.50354;1.;0.;1.;0.
217;202.07275;1.;0.;1.;0.
218;230.46388;1.;0.;1.;0.
101;135.60568;1.;0.;1.;0.
51;51.593704;1.;0.;1.;0.
38;23.898651;1.;0.;1.;0.
21;61.277546;1.;0.;1.;0.
90;89.38426;1.;0.;1.;0.
143;173.4252;1.;0.;1.;0.
187;81.235;1.;0.;1.;0.
186;221.40805;1.;0.;1.;0.
713;718.91797;1.;0.;1.;0.
118;79.66731;1.;0.;1.;0.
120;182.36006;1.;0.;1.;0.
445;436.2167;1.;0.;1.;0.
230;236.31113;1.;0.;1.;0.
251;260.30695;1.;0.;1.;0.
119;166.01991;1.;0.;1.;0.
549;442.68665;1.;0.;1.;0.
4;-23.176971;1.;0.;1.;0.
123;115.72296;1.;0.;1.;0.
249;235.629;1.;0.;1.;0.
36;-3.6215453;1.;0.;1.;0.
184;135.93059;1.;0.;1.;0.
123;87.472664;1.;0.;1.;0.
468;465.58267;1.;0.;1.;0.
190;204.01161;1.;0.;1.;0.
148;157.7966;1.;0.;1.;0.
155;137.45306;1.;0.;1.;0.
21;11.972143;1.;0.;1.;0.
205;272.36;1.;0.;1.;0.
46;49.82473;1.;0.;1.;0.
267;306.61905;1.;0.;1.;0.
766;593.34906;1.;0.;1.;0.
113;120.326225;1.;0.;1.;0.
149;27.276173;1.;0.;1.;0.
33;28.009712;1.;0.;1.;0.
9;-29.408533;1.;0.;1.;0.
105;139.97943;1.;0.;1.;0.
330;296.22162;1.;0.;1.;0.
111;330.47086;1.;0.;1.;0.
259;311.12338;1.;0.;1.;0.
28;29.252274;1.;0.;1.;0.
90;100.69334;1.;0.;1.;0.
7;-67.74734;1.;0.;1.;0.
187;224.61414;1.;0.;1.;0.
438;532.8763;1.;0.;1.;0.
105;108.167366;1.;0.;1.;0.
287;283.5532;1.;0.;1.;0.
202;274.2272;1.;0.;1.;0.
175;187.321;1.;0.;1.;0.
220;345.02222;1.;0.;1.;0.
168;101.3325;1.;0.;1.;0.
160;175.00914;1.;0.;1.;0.
11;0.5652373;1.;0.;1.;0.
148;147.99536;1.;0.;1.;0.
111;122.887054;1.;0.;1.;0.
75;92.758965;1.;0.;1.;0.
272;255.76053;1.;0.;1.;0.
371;363.10306;1.;0.;1.;0.
444;382.1215;1.;0.;1.;0.
91;95.835686;1.;0.;1.;0.
260;351.6882;1.;0.;1.;0.
109;217.13254;1.;0.;1.;0.
207;185.13722;1.;0.;1.;0.
738;636.07965;1.;0.;1.;0.
57;39.933144;1.;0.;1.;0.
14;9.338011;1.;0.;1.;0.
5;-29.457415;1.;0.;1.;0.
30;25.601616;1.;0.;1.;0.
844;780.85834;1.;0.;1.;0.
470;411.50238;1.;0.;1.;0.
13;17.267466;1.;0.;1.;0.
10;17.514248;1.;0.;1.;0.
8;1.655724;1.;0.;1.;0.
295;273.5523;1.;0.;1.;0.
93;61.00564;1.;0.;1.;0.
50;108.331856;1.;0.;1.;0.
524;530.8553;1.;0.;1.;0.
180;184.64465;1.;0.;1.;0.
3;27.620062;1.;0.;1.;0.
104;80.68404;1.;0.;1.;0.
171;143.60582;1.;0.;1.;0.
185;69.37302;1.;0.;1.;0.
4;13.486062;1.;0.;1.;0.
5;3.880678;1.;0.;1.;0.
15;3.1055367;1.;0.;1.;0.
102;148.41783;1.;0.;1.;0.
227;240.21265;1.;0.;1.;0.
200;266.28018;1.;0.;1.;0.
86;195.49075;1.;0.;1.;0.
376;359.46576;1.;0.;1.;0.
1;1.3047297;1.;0.;1.;0.
385;324.44583;1.;0.;1.;0.
5;35.981403;1.;0.;1.;0.
164;231.76888;1.;0.;1.;0.
5;-6.257631;1.;0.;1.;0.
290;230.80159;1.;0.;1.;0.
511;475.07727;1.;0.;1.;0.
156;170.18582;1.;0.;1.;0.
185;200.56139;1.;0.;1.;0.
45;29.673023;1.;0.;1.;0.
414;409.2377;1.;0.;1.;0.
21;11.67263;1.;0.;1.;0.
134;161.44289;1.;0.;1.;0.
54;-22.389948;1.;0.;1.;0.
59;28.511572;1.;0.;1.;0.
372;372.2913;1.;0.;1.;0.
522;776.5089;1.;0.;1.;0.
306;304.78802;1.;0.;1.;0.
14;-63.047848;1.;0.;1.;0.
388;307.794;1.;0.;1.;0.
23;63.439938;1.;0.;1.;0.
67;158.20688;1.;0.;1.;0.
536;524.7304;1.;0.;1.;0.
186;128.56172;1.;0.;1.;0.
130;91.68167;1.;0.;1.;0.
7;0.22657394;1.;0.;1.;0.
123;41.296627;1.;0.;1.;0.
43;205.72949;1.;0.;1.;0.
280;329.4698;1.;0.;1.;0.
58;48.563076;1.;0.;1.;0.
125;134.6815;1.;0.;1.;0.
71;30.950275;1.;0.;1.;0.
287;401.21414;1.;0.;1.;0.
363;353.4151;1.;0.;1.;0.
84;98.56726;1.;0.;1.;0.
711;691.83875;1.;0.;1.;0.
323;464.97073;1.;0.;1.;0.
160;107.455826;1.;0.;1.;0.
1;34.198288;1.;0.;1.;0.
115;115.76767;1.;0.;1.;0.
22;217.19757;1.;0.;1.;0.
29;33.03969;1.;0.;1.;0.
283;279.98093;1.;0.;1.;0.
228;154.705;1.;0.;1.;0.
30;45.901585;1.;0.;1.;0.
112;-44.723057;1.;0.;1.;0.
43;30.771948;1.;0.;1.;0.
20;4.749259;1.;0.;1.;0.
113;46.134712;1.;0.;1.;0.
63;77.69008;1.;0.;1.;0.
69;124.6562;1.;0.;1.;0.
126;117.86666;1.;0.;1.;0.
326;164.04807;1.;0.;1.;0.
3;5.6610537;1.;0.;1.;0.
543;571.23895;1.;0.;1.;0.
129;115.67204;1.;0.;1.;0.
556;436.44174;1.;0.;1.;0.
315;289.01593;1.;0.;1.;0.
6;21.364418;1.;0.;1.;0.
178;202.20316;1.;0.;1.;0.
298;122.203735;1.;0.;1.;0.
522;587.28064;1.;0.;1.;0.
100;43.79599;1.;0.;1.;0.
265;319.1566;1.;0.;1.;0.
41;68.12138;1.;0.;1.;0.
5;51.119873;1.;0.;1.;0.
56;-86.22873;1.;0.;1.;0.
218;256.0691;1.;0.;1.;0.
139;134.93549;1.;0.;1.;0.
80;79.519394;1.;0.;1.;0.
172;194.235;1.;0.;1.;0.
22;49.466923;1.;0.;1.;0.
1;-38.89114;1.;0.;1.;0.
389;384.63245;1.;0.;1.;0.
276;259.88245;1.;0.;1.;0.
4;6.0484896;1.;0.;1.;0.
47;34.486206;1.;0.;1.;0.
43;55.43155;1.;0.;1.;0.
193;153.46194;1.;0.;1.;0.
152;113.802795;1.;0.;1.;0.
318;288.89923;1.;0.;1.;0.
295;239.00844;1.;0.;1.;0.
221;184.0399;1.;0.;1.;0.
259;548.0654;1.;0.;1.;0.
180;150.84415;1.;0.;1.;0.
298;279.68546;1.;0.;1.;0.
409;486.71124;1.;0.;1.;0.
547;540.30396;1.;0.;1.;0.
495;383.05426;1.;0.;1.;0.
94;92.65531;1.;0.;1.;0.
307;323.42618;1.;0.;1.;0.
125;130.91843;1.;0.;1.;0.
610;483.1164;1.;0.;1.;0.
262;225.58983;1.;0.;1.;0.
62;137.50133;1.;0.;1.;0.
300;270.06064;1.;0.;1.;0.
467;557.8219;1.;0.;1.;0.
122;105.12813;1.;0.;1.;0.
9;-63.366455;1.;0.;1.;0.
165;129.28796;1.;0.;1.;0.
325;324.6877;1.;0.;1.;0.
489;488.72064;1.;0.;1.;0.
176;199.1562;1.;0.;1.;0.
2;-0.23600483;1.;0.;1.;0.
110;109.40249;1.;0.;1.;0.
6;77.1364;1.;0.;1.;0.
644;607.89594;1.;0.;1.;0.
159;201.13129;1.;0.;1.;0.
95;78.09307;1.;0.;1.;0.
681;494.7558;1.;0.;1.;0.
370;453.88803;1.;0.;1.;0.
202;124.81471;1.;0.;1.;0.
202;109.95829;1.;0.;1.;0.
297;358.76306;1.;0.;1.;0.
592;581.9004;1.;0.;1.;0.
7;-12.652577;1.;0.;1.;0.
85;70.556656;1.;0.;1.;0.
572;568.577;1.;0.;1.;0.
84;70.46455;1.;0.;1.;0.
83;66.99504;1.;0.;1.;0.
286;308.44785;1.;0.;1.;0.
175;177.54482;1.;0.;1.;0.
354;423.0148;1.;0.;1.;0.
21;42.76404;1.;0.;1.;0.
177;144.3392;1.;0.;1.;0.
5;21.151289;1.;0.;1.;0.
365;237.71884;1.;0.;1.;0.
233;231.97914;1.;0.;1.;0.
28;10.394055;1.;0.;1.;0.
504;465.84552;1.;0.;1.;0.
33;79.620125;1.;0.;1.;0.
771;712.75116;1.;0.;1.;0.
191;187.7177;1.;0.;1.;0.
211;187.10326;1.;0.;1.;0.
13;25.566097;1.;0.;1.;0.
85;151.18274;1.;0.;1.;0.
189;230.47108;1.;0.;1.;0.
57;8.641777;1.;0.;1.;0.
647;745.31445;1.;0.;1.;0.
96;111.798546;1.;0.;1.;0.
408;324.2777;1.;0.;1.;0.
198;183.30623;1.;0.;1.;0.
14;44.48425;1.;0.;1.;0.
26;7.3877735;1.;0.;1.;0.
214;235.02206;1.;0.;1.;0.
4;35.673122;1.;0.;1.;0.
811;908.9434;1.;0.;1.;0.
136;166.34937;1.;0.;1.;0.
34;-5.839014;1.;0.;1.;0.
53;42.367485;1.;0.;1.;0.
253;303.82767;1.;0.;1.;0.
11;36.137005;1.;0.;1.;0.
328;366.74088;1.;0.;1.;0.
390;340.28738;1.;0.;1.;0.
523;508.8716;1.;0.;1.;0.
8;-9.428852;1.;0.;1.;0.
432;390.23486;1.;0.;1.;0.
104;48.27562;1.;0.;1.;0.
49;74.5504;1.;0.;1.;0.
423;451.23965;1.;0.;1.;0.
162;161.1484;1.;0.;1.;0.
776;789.22406;1.;0.;1.;0.
406;381.1242;1.;0.;1.;0.
2;-15.232546;1.;0.;1.;0.
127;149.00877;1.;0.;1.;0.
90;115.848595;1.;0.;1.;0.
559;601.39557;1.;0.;1.;0.
357;404.3975;1.;0.;1.;0.
260;346.10257;1.;0.;1.;0.
280;308.62946;1.;0.;1.;0.
97;117.2399;1.;0.;1.;0.
31;26.631187;1.;0.;1.;0.
40;20.919937;1.;0.;1.;0.
8;50.75138;1.;0.;1.;0.
628;618.0003;1.;0.;1.;0.
240;262.3378;1.;0.;1.;0.
127;141.23703;1.;0.;1.;0.
39;-155.72739;1.;0.;1.;0.
113;155.63292;1.;0.;1.;0.
51;173.25954;1.;0.;1.;0.
358;380.6101;1.;0.;1.;0.
542;484.09283;1.;0.;1.;0.
141;180.53497;1.;0.;1.;0.
3;-16.09542;1.;0.;1.;0.
665;580.93024;1.;0.;1.;0.
109;136.34364;1.;0.;1.;0.
109;168.58717;1.;0.;1.;0.
135;143.04115;1.;0.;1.;0.
7;-10.75581;1.;0.;1.;0.
309;322.96817;1.;0.;1.;0.
138;159.2164;1.;0.;1.;0.
5;-9.15462;1.;0.;1.;0.
5;10.39789;1.;0.;1.;0.
26;63.18321;1.;0.;1.;0.
108;109.27819;1.;0.;1.;0.
2;13.593136;1.;0.;1.;0.
287;188.54372;1.;0.;1.;0.
668;637.0705;1.;0.;1.;0.
79;47.780586;1.;0.;1.;0.
25;15.366134;1.;0.;1.;0.
18;16.797106;1.;0.;1.;0.
7;20.348503;1.;0.;1.;0.
761;764.5977;1.;0.;1.;0.
23;-64.482864;1.;0.;1.;0.
151;179.27943;1.;0.;1.;0.
76;207.86661;1.;0.;1.;0.
181;194.41138;1.;0.;1.;0.
360;340.43732;1.;0.;1.;0.
310;321.37592;1.;0.;1.;0.
208;183.25752;1.;0.;1.;0.
14;27.638327;1.;0.;1.;0.
129;67.2854;1.;0.;1.;0.
5;14.541576;1.;0.;1.;0.
402;437.2721;1.;0.;1.;0.
227;233.4912;1.;0.;1.;0.
325;349.891;1.;0.;1.;0.
353;327.10245;1.;0.;1.;0.
168;110.89131;1.;0.;1.;0.
511;470.25534;1.;0.;1.;0.
374;304.28125;1.;0.;1.;0.
488;431.77036;1.;0.;1.;0.
195;266.11783;1.;0.;1.;0.
40;35.52487;1.;0.;1.;0.
295;312.19043;1.;0.;1.;0.
431;483.61688;1.;0.;1.;0.
190;156.47806;1.;0.;1.;0.
654;639.75757;1.;0.;1.;0.
558;498.7603;1.;0.;1.;0.
15;12.477131;1.;0.;1.;0.
568;437.66812;1.;0.;1.;0.
138;239.67766;1.;0.;1.;0.
118;65.06094;1.;0.;1.;0.
323;347.24945;1.;0.;1.;0.
15;31.362534;1.;0.;1.;0.
4;-54.218605;1.;0.;1.;0.
323;275.3998;1.;0.;1.;0.
208;226.75117;1.;0.;1.;0.
248;264.1905;1.;0.;1.;0.
2;-7.278536;1.;0.;1.;0.
83;188.48674;1.;0.;1.;0.
1;-33.11066;1.;0.;1.;0.
